LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
AUS,EMP,TOT,THND_PER,M,2008-12,10783.62,
AUS,EMP,TOT,THND_PER,M,2009-01,10784.17,
AUS,EMP,TOT,THND_PER,M,2009-02,10801.57,
AUS,EMP,TOT,THND_PER,M,2009-03,10775.27,
AUS,EMP,TOT,THND_PER,M,2009-04,10798.61,
AUS,EMP,TOT,THND_PER,M,2009-05,10775.5,
AUS,EMP,TOT,THND_PER,M,2009-06,10760.57,
AUS,EMP,TOT,THND_PER,M,2009-07,10796.89,
AUS,EMP,TOT,THND_PER,M,2009-08,10779.22,
AUS,EMP,TOT,THND_PER,M,2009-09,10806.65,
AUS,EMP,TOT,THND_PER,M,2009-10,10825.99,
AUS,EMP,TOT,THND_PER,M,2009-11,10849.08,
AUS,EMP,TOT,THND_PER,M,2009-12,10881.97,
AUS,EMP,TOT,THND_PER,M,2010-01,10920.53,
AUS,EMP,TOT,THND_PER,M,2010-02,10920.65,
AUS,EMP,TOT,THND_PER,M,2010-03,10931.64,
AUS,EMP,TOT,THND_PER,M,2010-04,10942.18,
AUS,EMP,TOT,THND_PER,M,2010-05,10938.58,
AUS,EMP,TOT,THND_PER,M,2010-06,10997.39,
AUS,EMP,TOT,THND_PER,M,2010-07,11017.94,
AUS,EMP,TOT,THND_PER,M,2010-08,11053.26,
AUS,EMP,TOT,THND_PER,M,2010-09,11082.69,
AUS,EMP,TOT,THND_PER,M,2010-10,11108.07,
AUS,EMP,TOT,THND_PER,M,2010-11,11163.52,
AUS,EMP,TOT,THND_PER,M,2010-12,11168.29,
AUS,EMP,TOT,THND_PER,M,2011-01,11177.11,
AUS,EMP,TOT,THND_PER,M,2011-02,11178.96,
AUS,EMP,TOT,THND_PER,M,2011-03,11221.37,
AUS,EMP,TOT,THND_PER,M,2011-04,11186.18,
AUS,EMP,TOT,THND_PER,M,2011-05,11168.46,
AUS,EMP,TOT,THND_PER,M,2011-06,11208.56,
AUS,EMP,TOT,THND_PER,M,2011-07,11212.69,
AUS,EMP,TOT,THND_PER,M,2011-08,11216.51,
AUS,EMP,TOT,THND_PER,M,2011-09,11245.43,
AUS,EMP,TOT,THND_PER,M,2011-10,11251.27,
AUS,EMP,TOT,THND_PER,M,2011-11,11256.36,
AUS,EMP,TOT,THND_PER,M,2011-12,11234.77,
AUS,EMP,TOT,THND_PER,M,2012-01,11280.64,
AUS,EMP,TOT,THND_PER,M,2012-02,11272.32,
AUS,EMP,TOT,THND_PER,M,2012-03,11335.02,
AUS,EMP,TOT,THND_PER,M,2012-04,11321.48,
AUS,EMP,TOT,THND_PER,M,2012-05,11354.22,
AUS,EMP,TOT,THND_PER,M,2012-06,11336.79,
AUS,EMP,TOT,THND_PER,M,2012-07,11346.56,
AUS,EMP,TOT,THND_PER,M,2012-08,11353.39,
AUS,EMP,TOT,THND_PER,M,2012-09,11381.33,
AUS,EMP,TOT,THND_PER,M,2012-10,11379.15,
AUS,EMP,TOT,THND_PER,M,2012-11,11386.04,
AUS,EMP,TOT,THND_PER,M,2012-12,11401.29,
AUS,EMP,TOT,THND_PER,M,2013-01,11438.14,
AUS,EMP,TOT,THND_PER,M,2013-02,11464.07,
AUS,EMP,TOT,THND_PER,M,2013-03,11430.4,
AUS,EMP,TOT,THND_PER,M,2013-04,11461.63,
AUS,EMP,TOT,THND_PER,M,2013-05,11443.09,
AUS,EMP,TOT,THND_PER,M,2013-06,11465.99,
AUS,EMP,TOT,THND_PER,M,2013-07,11450.83,
AUS,EMP,TOT,THND_PER,M,2013-08,11450.75,
AUS,EMP,TOT,THND_PER,M,2013-09,11467.69,
AUS,EMP,TOT,THND_PER,M,2013-10,11450.22,
AUS,EMP,TOT,THND_PER,M,2013-11,11450.46,
AUS,EMP,TOT,THND_PER,M,2013-12,11424.3,
AUS,EMP,TOT,THND_PER,M,2014-01,11444.51,
AUS,EMP,TOT,THND_PER,M,2014-02,11477.48,
AUS,EMP,TOT,THND_PER,M,2014-03,11524.66,
AUS,EMP,TOT,THND_PER,M,2014-04,11525.83,
AUS,EMP,TOT,THND_PER,M,2014-05,11502.97,
AUS,EMP,TOT,THND_PER,M,2014-06,11525.54,
AUS,EMP,TOT,THND_PER,M,2014-07,11540.64,
AUS,EMP,TOT,THND_PER,M,2014-08,11546.12,
AUS,EMP,TOT,THND_PER,M,2014-09,11551.17,
AUS,EMP,TOT,THND_PER,M,2014-10,11515.54,
AUS,EMP,TOT,THND_PER,M,2014-11,11551.48,
AUS,EMP,TOT,THND_PER,M,2014-12,11598.5,
AUS,EMP,TOT,THND_PER,M,2015-01,11593.04,
AUS,EMP,TOT,THND_PER,M,2015-02,11647.56,
AUS,EMP,TOT,THND_PER,M,2015-03,11678.45,
AUS,EMP,TOT,THND_PER,M,2015-04,11669.48,
AUS,EMP,TOT,THND_PER,M,2015-05,11706.15,
AUS,EMP,TOT,THND_PER,M,2015-06,11716.23,
AUS,EMP,TOT,THND_PER,M,2015-07,11748.75,
AUS,EMP,TOT,THND_PER,M,2015-08,11770.95,
AUS,EMP,TOT,THND_PER,M,2015-09,11775.41,
AUS,EMP,TOT,THND_PER,M,2015-10,11822.05,
AUS,EMP,TOT,THND_PER,M,2015-11,11894.47,
AUS,EMP,TOT,THND_PER,M,2015-12,11896.74,
AUS,EMP,TOT,THND_PER,M,2016-01,11887.28,
AUS,EMP,TOT,THND_PER,M,2016-02,11886.87,
AUS,EMP,TOT,THND_PER,M,2016-03,11912.47,
AUS,EMP,TOT,THND_PER,M,2016-04,11912.27,
AUS,EMP,TOT,THND_PER,M,2016-05,11931.57,
AUS,EMP,TOT,THND_PER,M,2016-06,11942.4,
AUS,EMP,TOT,THND_PER,M,2016-07,11968.59,
AUS,EMP,WOMEN,THND_PER,M,1978-01,2119,
AUS,EMP,WOMEN,THND_PER,M,1978-02,2114.079,
AUS,EMP,WOMEN,THND_PER,M,1978-03,2117.348,
AUS,EMP,WOMEN,THND_PER,M,1978-04,2144.314,
AUS,EMP,WOMEN,THND_PER,M,1978-05,2143.402,
AUS,EMP,WOMEN,THND_PER,M,1978-06,2150.105,
AUS,EMP,WOMEN,THND_PER,M,1978-07,2157.184,
AUS,EMP,WOMEN,THND_PER,M,1978-08,2160.58,
AUS,EMP,WOMEN,THND_PER,M,1978-09,2160.24,
AUS,EMP,WOMEN,THND_PER,M,1978-10,2159.612,
AUS,EMP,WOMEN,THND_PER,M,1978-11,2151.214,
AUS,EMP,WOMEN,THND_PER,M,1978-12,2161.859,
AUS,EMP,WOMEN,THND_PER,M,1979-01,2161.048,
AUS,EMP,WOMEN,THND_PER,M,1979-02,2160.367,
AUS,EMP,WOMEN,THND_PER,M,1979-03,2152.525,
AUS,EMP,WOMEN,THND_PER,M,1979-04,2156.264,
AUS,EMP,WOMEN,THND_PER,M,1979-05,2147.456,
AUS,EMP,WOMEN,THND_PER,M,1979-06,2170.485,
AUS,EMP,WOMEN,THND_PER,M,1979-07,2167.5,
AUS,EMP,WOMEN,THND_PER,M,1979-08,2171.151,
AUS,EMP,WOMEN,THND_PER,M,1979-09,2169.962,
AUS,EMP,WOMEN,THND_PER,M,1979-10,2203.126,
AUS,EMP,WOMEN,THND_PER,M,1979-11,2221.299,
AUS,EMP,WOMEN,THND_PER,M,1979-12,2222.11,
AUS,EMP,WOMEN,THND_PER,M,1980-01,2240.309,
AUS,EMP,WOMEN,THND_PER,M,1980-02,2253.879,
AUS,EMP,WOMEN,THND_PER,M,1980-03,2265.704,
AUS,EMP,WOMEN,THND_PER,M,1980-04,2271.052,
AUS,EMP,WOMEN,THND_PER,M,1980-05,2272.292,
AUS,EMP,WOMEN,THND_PER,M,1980-06,2289.001,
AUS,EMP,WOMEN,THND_PER,M,1980-07,2310.093,
AUS,EMP,WOMEN,THND_PER,M,1980-08,2303.96,
AUS,EMP,WOMEN,THND_PER,M,1980-09,2306.533,
AUS,EMP,WOMEN,THND_PER,M,1980-10,2292.94,
AUS,EMP,WOMEN,THND_PER,M,1980-11,2300.875,
AUS,EMP,WOMEN,THND_PER,M,1980-12,2303.864,
AUS,EMP,WOMEN,THND_PER,M,1981-01,2306.849,
AUS,EMP,WOMEN,THND_PER,M,1981-02,2315.141,
AUS,EMP,WOMEN,THND_PER,M,1981-03,2306.081,
AUS,EMP,WOMEN,THND_PER,M,1981-04,2333.228,
AUS,EMP,WOMEN,THND_PER,M,1981-05,2329.571,
AUS,EMP,WOMEN,THND_PER,M,1981-06,2343.138,
AUS,EMP,WOMEN,THND_PER,M,1981-07,2339.469,
AUS,EMP,WOMEN,THND_PER,M,1981-08,2350.686,
AUS,EMP,WOMEN,THND_PER,M,1981-09,2370.625,
AUS,EMP,WOMEN,THND_PER,M,1981-10,2368.104,
AUS,EMP,WOMEN,THND_PER,M,1981-11,2355.348,
AUS,EMP,WOMEN,THND_PER,M,1981-12,2362.954,
AUS,EMP,WOMEN,THND_PER,M,1982-01,2370.843,
AUS,EMP,WOMEN,THND_PER,M,1982-02,2363.34,
AUS,EMP,WOMEN,THND_PER,M,1982-03,2359.685,
AUS,EMP,WOMEN,THND_PER,M,1982-04,2368.351,
AUS,EMP,WOMEN,THND_PER,M,1982-05,2357.136,
AUS,EMP,WOMEN,THND_PER,M,1982-06,2352.14,
AUS,EMP,WOMEN,THND_PER,M,1982-07,2355.082,
AUS,EMP,WOMEN,THND_PER,M,1982-08,2361.86,
AUS,EMP,WOMEN,THND_PER,M,1982-09,2346.592,
AUS,EMP,WOMEN,THND_PER,M,1982-10,2358.591,
AUS,EMP,WOMEN,THND_PER,M,1982-11,2337.89,
AUS,EMP,WOMEN,THND_PER,M,1982-12,2332.446,
AUS,EMP,WOMEN,THND_PER,M,1983-01,2337.427,
AUS,EMP,WOMEN,THND_PER,M,1983-02,2338.277,
AUS,EMP,WOMEN,THND_PER,M,1983-03,2329.147,
AUS,EMP,WOMEN,THND_PER,M,1983-04,2314.887,
AUS,EMP,WOMEN,THND_PER,M,1983-05,2338.344,
AUS,EMP,WOMEN,THND_PER,M,1983-06,2342.863,
AUS,EMP,WOMEN,THND_PER,M,1983-07,2352.545,
AUS,EMP,WOMEN,THND_PER,M,1983-08,2354.619,
AUS,EMP,WOMEN,THND_PER,M,1983-09,2358.078,
AUS,EMP,WOMEN,THND_PER,M,1983-10,2367.785,
AUS,EMP,WOMEN,THND_PER,M,1983-11,2383.93,
AUS,EMP,WOMEN,THND_PER,M,1983-12,2391.021,
AUS,EMP,WOMEN,THND_PER,M,1984-01,2387.681,
AUS,EMP,WOMEN,THND_PER,M,1984-02,2387.917,
AUS,EMP,WOMEN,THND_PER,M,1984-03,2411.15,
AUS,EMP,WOMEN,THND_PER,M,1984-04,2425.987,
AUS,EMP,WOMEN,THND_PER,M,1984-05,2439.267,
AUS,EMP,WOMEN,THND_PER,M,1984-06,2452.071,
AUS,EMP,WOMEN,THND_PER,M,1984-07,2449.563,
AUS,EMP,WOMEN,THND_PER,M,1984-08,2459.529,
AUS,EMP,WOMEN,THND_PER,M,1984-09,2487.097,
AUS,EMP,WOMEN,THND_PER,M,1984-10,2486.329,
AUS,EMP,WOMEN,THND_PER,M,1984-11,2482.755,
AUS,EMP,WOMEN,THND_PER,M,1984-12,2498.231,
AUS,EMP,WOMEN,THND_PER,M,1985-01,2504.233,
AUS,EMP,WOMEN,THND_PER,M,1985-02,2534.781,
AUS,EMP,WOMEN,THND_PER,M,1985-03,2521.066,
AUS,EMP,WOMEN,THND_PER,M,1985-04,2519.256,
AUS,EMP,WOMEN,THND_PER,M,1985-05,2544.869,
AUS,EMP,WOMEN,THND_PER,M,1985-06,2557.509,
AUS,EMP,WOMEN,THND_PER,M,1985-07,2576.227,
AUS,EMP,WOMEN,THND_PER,M,1985-08,2588.49,
AUS,EMP,WOMEN,THND_PER,M,1985-09,2600.414,
AUS,EMP,WOMEN,THND_PER,M,1985-10,2605.416,
AUS,EMP,WOMEN,THND_PER,M,1985-11,2642.593,
AUS,EMP,WOMEN,THND_PER,M,1985-12,2642.088,
AUS,EMP,WOMEN,THND_PER,M,1986-01,2663.622,
AUS,EMP,WOMEN,THND_PER,M,1986-02,2681.723,
AUS,EMP,WOMEN,THND_PER,M,1986-03,2682.719,
AUS,EMP,WOMEN,THND_PER,M,1986-04,2738.952,
AUS,EMP,WOMEN,THND_PER,M,1986-05,2738.432,
AUS,EMP,WOMEN,THND_PER,M,1986-06,2744.159,
AUS,EMP,WOMEN,THND_PER,M,1986-07,2756.915,
AUS,EMP,WOMEN,THND_PER,M,1986-08,2733.02,
AUS,EMP,WOMEN,THND_PER,M,1986-09,2754.214,
AUS,EMP,WOMEN,THND_PER,M,1986-10,2783.667,
AUS,EMP,WOMEN,THND_PER,M,1986-11,2777.908,
AUS,EMP,WOMEN,THND_PER,M,1986-12,2779.692,
AUS,EMP,WOMEN,THND_PER,M,1987-01,2785.186,
AUS,EMP,WOMEN,THND_PER,M,1987-02,2801.742,
AUS,EMP,WOMEN,THND_PER,M,1987-03,2798.046,
AUS,EMP,WOMEN,THND_PER,M,1987-04,2810.848,
AUS,EMP,WOMEN,THND_PER,M,1987-05,2819.904,
AUS,EMP,WOMEN,THND_PER,M,1987-06,2831.151,
AUS,EMP,WOMEN,THND_PER,M,1987-07,2850.913,
AUS,EMP,WOMEN,THND_PER,M,1987-08,2842.868,
AUS,EMP,WOMEN,THND_PER,M,1987-09,2845.421,
AUS,EMP,WOMEN,THND_PER,M,1987-10,2874.184,
AUS,EMP,WOMEN,THND_PER,M,1987-11,2862.052,
AUS,EMP,WOMEN,THND_PER,M,1987-12,2892.595,
AUS,EMP,WOMEN,THND_PER,M,1988-01,2919.398,
AUS,EMP,WOMEN,THND_PER,M,1988-02,2912.359,
AUS,EMP,WOMEN,THND_PER,M,1988-03,2932.231,
AUS,EMP,WOMEN,THND_PER,M,1988-04,2949.362,
AUS,EMP,WOMEN,THND_PER,M,1988-05,2946.054,
AUS,EMP,WOMEN,THND_PER,M,1988-06,2949.533,
AUS,EMP,WOMEN,THND_PER,M,1988-07,2955.323,
AUS,EMP,WOMEN,THND_PER,M,1988-08,2990.271,
AUS,EMP,WOMEN,THND_PER,M,1988-09,3013.507,
AUS,EMP,WOMEN,THND_PER,M,1988-10,3016.335,
AUS,EMP,WOMEN,THND_PER,M,1988-11,3016.52,
AUS,EMP,WOMEN,THND_PER,M,1988-12,3041.783,
AUS,EMP,WOMEN,THND_PER,M,1989-01,3063.112,
AUS,EMP,WOMEN,THND_PER,M,1989-02,3092.777,
AUS,EMP,WOMEN,THND_PER,M,1989-03,3102.476,
AUS,EMP,WOMEN,THND_PER,M,1989-04,3109.186,
AUS,EMP,WOMEN,THND_PER,M,1989-05,3144.41,
AUS,EMP,WOMEN,THND_PER,M,1989-06,3147.354,
AUS,EMP,WOMEN,THND_PER,M,1989-07,3156.829,
AUS,EMP,WOMEN,THND_PER,M,1989-08,3178.444,
AUS,EMP,WOMEN,THND_PER,M,1989-09,3191.39,
AUS,EMP,WOMEN,THND_PER,M,1989-10,3194.307,
AUS,EMP,WOMEN,THND_PER,M,1989-11,3219.596,
AUS,EMP,WOMEN,THND_PER,M,1989-12,3224.202,
AUS,EMP,WOMEN,THND_PER,M,1990-01,3217.214,
AUS,EMP,WOMEN,THND_PER,M,1990-02,3239.198,
AUS,EMP,WOMEN,THND_PER,M,1990-03,3251.49,
AUS,EMP,WOMEN,THND_PER,M,1990-04,3254.005,
AUS,EMP,WOMEN,THND_PER,M,1990-05,3267.945,
AUS,EMP,WOMEN,THND_PER,M,1990-06,3273.331,
AUS,EMP,WOMEN,THND_PER,M,1990-07,3283.986,
AUS,EMP,WOMEN,THND_PER,M,1990-08,3265.325,
AUS,EMP,WOMEN,THND_PER,M,1990-09,3248.722,
AUS,EMP,WOMEN,THND_PER,M,1990-10,3257.19,
AUS,EMP,WOMEN,THND_PER,M,1990-11,3259.573,
AUS,EMP,WOMEN,THND_PER,M,1990-12,3259.25,
AUS,EMP,WOMEN,THND_PER,M,1991-01,3230.195,
AUS,EMP,WOMEN,THND_PER,M,1991-02,3241.217,
AUS,EMP,WOMEN,THND_PER,M,1991-03,3222.336,
AUS,EMP,WOMEN,THND_PER,M,1991-04,3235.516,
AUS,EMP,WOMEN,THND_PER,M,1991-05,3226.784,
AUS,EMP,WOMEN,THND_PER,M,1991-06,3218.736,
AUS,EMP,WOMEN,THND_PER,M,1991-07,3217.823,
AUS,EMP,WOMEN,THND_PER,M,1991-08,3217.921,
AUS,EMP,WOMEN,THND_PER,M,1991-09,3220.21,
AUS,EMP,WOMEN,THND_PER,M,1991-10,3207.428,
AUS,EMP,WOMEN,THND_PER,M,1991-11,3190.848,
AUS,EMP,WOMEN,THND_PER,M,1991-12,3209.842,
AUS,EMP,WOMEN,THND_PER,M,1992-01,3222.667,
AUS,EMP,WOMEN,THND_PER,M,1992-02,3231.594,
AUS,EMP,WOMEN,THND_PER,M,1992-03,3221.373,
AUS,EMP,WOMEN,THND_PER,M,1992-04,3217.469,
AUS,EMP,WOMEN,THND_PER,M,1992-05,3214.936,
AUS,EMP,WOMEN,THND_PER,M,1992-06,3228.032,
AUS,EMP,WOMEN,THND_PER,M,1992-07,3242.418,
AUS,EMP,WOMEN,THND_PER,M,1992-08,3250.296,
AUS,EMP,WOMEN,THND_PER,M,1992-09,3236.726,
AUS,EMP,WOMEN,THND_PER,M,1992-10,3245.089,
AUS,EMP,WOMEN,THND_PER,M,1992-11,3224.392,
AUS,EMP,WOMEN,THND_PER,M,1992-12,3227.728,
AUS,EMP,WOMEN,THND_PER,M,1993-01,3250.603,
AUS,EMP,WOMEN,THND_PER,M,1993-02,3222.058,
AUS,EMP,WOMEN,THND_PER,M,1993-03,3235.823,
AUS,EMP,WOMEN,THND_PER,M,1993-04,3233.397,
AUS,EMP,WOMEN,THND_PER,M,1993-05,3229.794,
AUS,EMP,WOMEN,THND_PER,M,1993-06,3227.555,
AUS,EMP,WOMEN,THND_PER,M,1993-07,3227.413,
AUS,EMP,WOMEN,THND_PER,M,1993-08,3250.93,
AUS,EMP,WOMEN,THND_PER,M,1993-09,3256.915,
AUS,EMP,WOMEN,THND_PER,M,1993-10,3288.09,
AUS,EMP,WOMEN,THND_PER,M,1993-11,3290.021,
AUS,EMP,WOMEN,THND_PER,M,1993-12,3298.477,
AUS,EMP,WOMEN,THND_PER,M,1994-01,3299.274,
AUS,EMP,WOMEN,THND_PER,M,1994-02,3323.157,
AUS,EMP,WOMEN,THND_PER,M,1994-03,3328.141,
AUS,EMP,WOMEN,THND_PER,M,1994-04,3322.098,
AUS,EMP,WOMEN,THND_PER,M,1994-05,3344.397,
AUS,EMP,WOMEN,THND_PER,M,1994-06,3347.267,
AUS,EMP,WOMEN,THND_PER,M,1994-07,3388.83,
AUS,EMP,WOMEN,THND_PER,M,1994-08,3378.886,
AUS,EMP,WOMEN,THND_PER,M,1994-09,3415.66,
AUS,EMP,WOMEN,THND_PER,M,1994-10,3401.053,
AUS,EMP,WOMEN,THND_PER,M,1994-11,3413.954,
AUS,EMP,WOMEN,THND_PER,M,1994-12,3432.331,
AUS,EMP,WOMEN,THND_PER,M,1995-01,3436.261,
AUS,EMP,WOMEN,THND_PER,M,1995-02,3452.134,
AUS,EMP,WOMEN,THND_PER,M,1995-03,3463.76,
AUS,EMP,WOMEN,THND_PER,M,1995-04,3502.071,
AUS,EMP,WOMEN,THND_PER,M,1995-05,3517.002,
AUS,EMP,WOMEN,THND_PER,M,1995-06,3539.466,
AUS,EMP,WOMEN,THND_PER,M,1995-07,3544.571,
AUS,EMP,WOMEN,THND_PER,M,1995-08,3547.744,
AUS,EMP,WOMEN,THND_PER,M,1995-09,3532.865,
AUS,EMP,WOMEN,THND_PER,M,1995-10,3553.512,
AUS,EMP,WOMEN,THND_PER,M,1995-11,3581.177,
AUS,EMP,WOMEN,THND_PER,M,1995-12,3589.726,
AUS,EMP,WOMEN,THND_PER,M,1996-01,3589.374,
AUS,EMP,WOMEN,THND_PER,M,1996-02,3576.562,
AUS,EMP,WOMEN,THND_PER,M,1996-03,3580.449,
AUS,EMP,WOMEN,THND_PER,M,1996-04,3579.121,
AUS,EMP,WOMEN,THND_PER,M,1996-05,3579.152,
AUS,EMP,WOMEN,THND_PER,M,1996-06,3578.147,
AUS,EMP,WOMEN,THND_PER,M,1996-07,3578.635,
AUS,EMP,WOMEN,THND_PER,M,1996-08,3581.994,
AUS,EMP,WOMEN,THND_PER,M,1996-09,3575.218,
AUS,EMP,WOMEN,THND_PER,M,1996-10,3592.914,
AUS,EMP,WOMEN,THND_PER,M,1996-11,3579.976,
AUS,EMP,WOMEN,THND_PER,M,1996-12,3597.93,
AUS,EMP,WOMEN,THND_PER,M,1997-01,3606.551,
AUS,EMP,WOMEN,THND_PER,M,1997-02,3619.67,
AUS,EMP,WOMEN,THND_PER,M,1997-03,3614.073,
AUS,EMP,WOMEN,THND_PER,M,1997-04,3609.416,
AUS,EMP,WOMEN,THND_PER,M,1997-05,3612.858,
AUS,EMP,WOMEN,THND_PER,M,1997-06,3604.637,
AUS,EMP,WOMEN,THND_PER,M,1997-07,3615.054,
AUS,EMP,WOMEN,THND_PER,M,1997-08,3612.523,
AUS,EMP,WOMEN,THND_PER,M,1997-09,3646.802,
AUS,EMP,WOMEN,THND_PER,M,1997-10,3632.61,
AUS,EMP,WOMEN,THND_PER,M,1997-11,3658.812,
AUS,EMP,WOMEN,THND_PER,M,1997-12,3648.532,
AUS,EMP,WOMEN,THND_PER,M,1998-01,3649.269,
AUS,EMP,WOMEN,THND_PER,M,1998-02,3662.227,
AUS,EMP,WOMEN,THND_PER,M,1998-03,3666.625,
AUS,EMP,WOMEN,THND_PER,M,1998-04,3683.26,
AUS,EMP,WOMEN,THND_PER,M,1998-05,3689.482,
AUS,EMP,WOMEN,THND_PER,M,1998-06,3706.233,
AUS,EMP,WOMEN,THND_PER,M,1998-07,3717.16,
AUS,EMP,WOMEN,THND_PER,M,1998-08,3731.387,
AUS,EMP,WOMEN,THND_PER,M,1998-09,3729.982,
AUS,EMP,WOMEN,THND_PER,M,1998-10,3745.534,
AUS,EMP,WOMEN,THND_PER,M,1998-11,3719.905,
AUS,EMP,WOMEN,THND_PER,M,1998-12,3750.538,
AUS,EMP,WOMEN,THND_PER,M,1999-01,3741.971,
AUS,EMP,WOMEN,THND_PER,M,1999-02,3739.789,
AUS,EMP,WOMEN,THND_PER,M,1999-03,3740.871,
AUS,EMP,WOMEN,THND_PER,M,1999-04,3750.872,
AUS,EMP,WOMEN,THND_PER,M,1999-05,3754.163,
AUS,EMP,WOMEN,THND_PER,M,1999-06,3767.15,
AUS,EMP,WOMEN,THND_PER,M,1999-07,3779.32,
AUS,EMP,WOMEN,THND_PER,M,1999-08,3786.011,
AUS,EMP,WOMEN,THND_PER,M,1999-09,3796.97,
AUS,EMP,WOMEN,THND_PER,M,1999-10,3829.791,
AUS,EMP,WOMEN,THND_PER,M,1999-11,3836.919,
AUS,EMP,WOMEN,THND_PER,M,1999-12,3861.293,
AUS,EMP,WOMEN,THND_PER,M,2000-01,3825.725,
AUS,EMP,WOMEN,THND_PER,M,2000-02,3844.657,
AUS,EMP,WOMEN,THND_PER,M,2000-03,3883.21,
AUS,EMP,WOMEN,THND_PER,M,2000-04,3903.741,
AUS,EMP,WOMEN,THND_PER,M,2000-05,3908.781,
AUS,EMP,WOMEN,THND_PER,M,2000-06,3930.832,
AUS,EMP,WOMEN,THND_PER,M,2000-07,3975.716,
AUS,EMP,WOMEN,THND_PER,M,2000-08,3991.623,
AUS,EMP,WOMEN,THND_PER,M,2000-09,3971.699,
AUS,EMP,WOMEN,THND_PER,M,2000-10,3960.157,
AUS,EMP,WOMEN,THND_PER,M,2000-11,3925.745,
AUS,EMP,WOMEN,THND_PER,M,2000-12,3953.831,
AUS,EMP,WOMEN,THND_PER,M,2001-01,3956.626,
AUS,EMP,WOMEN,THND_PER,M,2001-02,3969.055,
AUS,EMP,WOMEN,THND_PER,M,2001-03,3987.315,
AUS,EMP,WOMEN,THND_PER,M,2001-04,4022.141,
AUS,EMP,WOMEN,THND_PER,M,2001-05,4012.505,
AUS,EMP,WOMEN,THND_PER,M,2001-06,4011.991,
AUS,EMP,WOMEN,THND_PER,M,2001-07,4013.301,
AUS,EMP,WOMEN,THND_PER,M,2001-08,4025.796,
AUS,EMP,WOMEN,THND_PER,M,2001-09,4009.095,
AUS,EMP,WOMEN,THND_PER,M,2001-10,4018.659,
AUS,EMP,WOMEN,THND_PER,M,2001-11,4035.062,
AUS,EMP,WOMEN,THND_PER,M,2001-12,4027.273,
AUS,EMP,WOMEN,THND_PER,M,2002-01,4047.791,
AUS,EMP,WOMEN,THND_PER,M,2002-02,4054.839,
AUS,EMP,WOMEN,THND_PER,M,2002-03,4056.123,
AUS,EMP,WOMEN,THND_PER,M,2002-04,4047.254,
AUS,EMP,WOMEN,THND_PER,M,2002-05,4047.664,
AUS,EMP,WOMEN,THND_PER,M,2002-06,4055.844,
AUS,EMP,WOMEN,THND_PER,M,2002-07,4067.167,
AUS,EMP,WOMEN,THND_PER,M,2002-08,4111.815,
AUS,EMP,WOMEN,THND_PER,M,2002-09,4116.922,
AUS,EMP,WOMEN,THND_PER,M,2002-10,4120.63,
AUS,EMP,WOMEN,THND_PER,M,2002-11,4147.86,
AUS,EMP,WOMEN,THND_PER,M,2002-12,4175.815,
AUS,EMP,WOMEN,THND_PER,M,2003-01,4211.129,
AUS,EMP,WOMEN,THND_PER,M,2003-02,4220.613,
AUS,EMP,WOMEN,THND_PER,M,2003-03,4178.437,
AUS,EMP,WOMEN,THND_PER,M,2003-04,4204.984,
AUS,EMP,WOMEN,THND_PER,M,2003-05,4214.19,
AUS,EMP,WOMEN,THND_PER,M,2003-06,4198.658,
AUS,EMP,WOMEN,THND_PER,M,2003-07,4187.167,
AUS,EMP,WOMEN,THND_PER,M,2003-08,4205.185,
AUS,EMP,WOMEN,THND_PER,M,2003-09,4204.471,
AUS,EMP,WOMEN,THND_PER,M,2003-10,4206.091,
AUS,EMP,WOMEN,THND_PER,M,2003-11,4201.967,
AUS,EMP,WOMEN,THND_PER,M,2003-12,4201.775,
AUS,EMP,WOMEN,THND_PER,M,2004-01,4189.793,
AUS,EMP,WOMEN,THND_PER,M,2004-02,4196.205,
AUS,EMP,WOMEN,THND_PER,M,2004-03,4225.909,
AUS,EMP,WOMEN,THND_PER,M,2004-04,4237.473,
AUS,EMP,WOMEN,THND_PER,M,2004-05,4242.97,
AUS,EMP,WOMEN,THND_PER,M,2004-06,4238.519,
AUS,EMP,WOMEN,THND_PER,M,2004-07,4253.259,
AUS,EMP,WOMEN,THND_PER,M,2004-08,4265.869,
AUS,EMP,WOMEN,THND_PER,M,2004-09,4283.551,
AUS,EMP,WOMEN,THND_PER,M,2004-10,4319.885,
AUS,EMP,WOMEN,THND_PER,M,2004-11,4329.583,
AUS,EMP,WOMEN,THND_PER,M,2004-12,4343.029,
AUS,EMP,WOMEN,THND_PER,M,2005-01,4358.587,
AUS,EMP,WOMEN,THND_PER,M,2005-02,4379.753,
AUS,EMP,WOMEN,THND_PER,M,2005-03,4401.797,
AUS,EMP,WOMEN,THND_PER,M,2005-04,4416.309,
AUS,EMP,WOMEN,THND_PER,M,2005-05,4418.281,
AUS,EMP,WOMEN,THND_PER,M,2005-06,4433.017,
AUS,EMP,WOMEN,THND_PER,M,2005-07,4450.053,
AUS,EMP,WOMEN,THND_PER,M,2005-08,4468.135,
AUS,EMP,WOMEN,THND_PER,M,2005-09,4460.909,
AUS,EMP,WOMEN,THND_PER,M,2005-10,4474.688,
AUS,EMP,WOMEN,THND_PER,M,2005-11,4482.275,
AUS,EMP,WOMEN,THND_PER,M,2005-12,4482.526,
