Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Tunisia,TUN,..,..,24.5,21.5,..,26.1000003814697,20.5,17.2000007629395,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Turkey,TUR,..,..,46.2000007629395,45.5,47.5999984741211,48,47.0999984741211,44.4000015258789,42.2000007629395,38.5,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Uganda,UGA,..,..,..,..,..,..,..,..,85.5,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Ukraine,UKR,..,..,..,..,18.3999996185303,..,19.2999992370605,18.7000007629395,19,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,United Arab Emirates,ARE,..,..,..,0.300000011920929,0.5,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,United Kingdom,GBR,5.30000019073486,6.19999980926514,6.69999980926514,6.80000019073486,7.09999990463257,7.59999990463257,7.90000009536743,8.30000019073486,8.39999961853027,9,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Uruguay,URY,..,20.1000003814697,24,24.2999992370605,23.8999996185303,21.2000007629395,22.3999996185303,21.6000003814697,21.2999992370605,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Vanuatu,VUT,..,..,..,..,74.5,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,"Venezuela, RB",VEN,..,40,32.9000015258789,32.5,32.9000015258789,33.9000015258789,33.2999992370605,32.2000007629395,30.2999992370605,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Vietnam,VNM,..,83.1999969482422,..,..,..,..,..,69.1999969482422,69,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,West Bank and Gaza,WBG,..,43.4000015258789,47.2000007629395,38.0999984741211,31.2999992370605,31.5,33.5999984741211,35.2000007629395,33.2999992370605,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,40.2000007629395,..,..,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Zambia,ZMB,80.9000015258789,90.8000030517578,..,..,..,..,..,88.1999969482422,..,..,..,..
"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,83.0999984741211,75.5999984741211,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Afghanistan,AFG,..,4823.759765625,5827.64013671875,5903.2900390625,6872.81982421875,7262.68017578125,7466.43994140625,8214.76953125,8305.1796875,8249.3798828125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Albania,ALB,..,13460.2900390625,20713.720703125,22347.0390625,23447.390625,24141.5390625,24566.970703125,24569.990234375,25209.880859375,25433.650390625,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Algeria,DZA,..,48963.51171875,46114.4609375,44708.80859375,43919.96875,44194.05859375,44352.12109375,45288.2890625,44970.33984375,45664.359375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Andorra,ADO,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Angola,AGO,..,9743.1298828125,19150.990234375,21176.150390625,20904.4296875,20803.94921875,20881.2890625,21209.900390625,21308.58984375,21357.98046875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Argentina,ARG,..,26720.130859375,27296.1796875,27713.779296875,27760.859375,30010.7890625,31962.650390625,31835.169921875,32310.919921875,31734.80078125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Armenia,ARM,..,7512.77978515625,20624.439453125,19081.060546875,16641.109375,16413.76953125,16619.44921875,17570.2109375,17766.94921875,18376.189453125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Australia,AUS,..,74431.640625,79037.390625,79740.953125,80858.8125,80649.4609375,81055.453125,83411.71875,85137.34375,86972.46875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Austria,AUT,..,81106.6484375,86929.6171875,86810.3828125,83614.171875,84580.21875,86043.40625,86195.84375,86593.8125,87198.4765625,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Azerbaijan,AZE,..,11350,28496.48046875,30763.98046875,32645.869140625,33734.859375,32896.4609375,32813.46875,33946.2890625,34885.98828125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,"Bahamas, The",BHS,..,55399.51953125,49319.1796875,47096.55078125,46695.3515625,46091.01171875,45319.578125,45405.55078125,45955.48046875,45522.6796875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Bahrain,BHR,..,103887.1015625,87461.6796875,81241.796875,76295.7109375,74454.109375,73718.5703125,75002.5234375,79180.8515625,82563.7265625,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Bangladesh,BGD,..,3211.419921875,4095.10009765625,4273.77001953125,4467.419921875,4626.43017578125,4838.0400390625,5034.9599609375,5228.72021484375,5433.240234375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Barbados,BRB,..,29783.900390625,30751.359375,30856.880859375,29784.919921875,29860.419921875,30086.91015625,29882.189453125,29792.5390625,29424.560546875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Belarus,BLR,..,16460.5,29561.880859375,32847.2890625,33209.078125,35711.12890625,37609.73046875,38224.33984375,38667.890625,39153.671875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Belgium,BEL,..,91261.9375,97864.4296875,97346.2265625,95152.5234375,96143.3125,97721.2890625,97580.7734375,97924.828125,98644.171875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Belize,BLZ,..,21980.26953125,22498.380859375,22309.279296875,22173.26953125,22034.609375,21949.259765625,22639.2109375,21359.140625,20961.080078125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Benin,BEN,..,3886.28002929688,4025.47998046875,4081.32006835938,4049.02001953125,4009.830078125,4017.6201171875,4101.3701171875,4196.02001953125,4288.2900390625,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Bhutan,BTN,..,9271.1298828125,11826.1201171875,12049.01953125,12581.8095703125,13492.2197265625,14158.2001953125,14257.83984375,14654.6796875,15188.099609375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Bolivia,BOL,..,10721.169921875,11424.6904296875,11537.349609375,11667.9501953125,11814.7900390625,12064.51953125,12389.5,12902.8203125,13276.2099609375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Bosnia and Herzegovina,BIH,..,22653.849609375,34607.3984375,33108.1796875,32384.390625,33484.87890625,33952.671875,33715,33295.859375,33497.359375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Botswana,BWA,..,28401.919921875,32593.48046875,34812.0703125,30230.76953125,32143.23046875,33634.76171875,34564.37890625,36085.98828125,37480.80078125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Brazil,BRA,..,25349.470703125,27368.58984375,27980.73046875,27811.609375,29243.880859375,29232.810546875,28951.740234375,29374.0390625,29169.8203125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Brunei Darussalam,BRN,..,164739.09375,163592.703125,157715.703125,152364.796875,153776,156498.59375,156311,151172.90625,156737.59375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Bulgaria,BGR,..,26658.91015625,33932.58984375,34907.26953125,34158.640625,36531.6796875,38533.58984375,39135.37890625,40019.390625,40287.21875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Burkina Faso,BFA,..,2473.84008789063,3038.169921875,3114.8798828125,3106.67993164063,3248.0400390625,3281.27001953125,3483.19995117188,3596.07006835938,3711.0400390625,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Burundi,BDI,..,1813.89001464844,1680.69995117188,1696.38000488281,1690.38000488281,1692.73999023438,1705.91003417969,1721.03002929688,1747.02001953125,1778.55004882813,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Cabo Verde,CPV,..,11198.8701171875,14655.3896484375,15302.7197265625,14722.900390625,14640.08984375,14777.7900390625,14605.9697265625,14339.1201171875,14157.51953125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Cambodia,KHM,..,3017.169921875,4326.5498046875,4448.93994140625,4328.33984375,4487.81005859375,4693.6298828125,4928.56005859375,5199.830078125,5475.60009765625,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Cameroon,CMR,..,6513.259765625,6545.91015625,6582.7099609375,6518.25,6501.89013671875,6567.0498046875,6664.89013671875,6822.0400390625,6973.8701171875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Canada,CAN,..,75934.59375,78903.6484375,78466,77698.046875,79266.6875,80038,80511.5390625,81359.1171875,82523.84375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Central African Republic,CAF,..,1674.09997558594,1853.2900390625,1879.32995605469,1995.60998535156,2073.97998046875,2089.36010742188,2121.3798828125,1330.89001464844,1311.96997070313,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Chad,TCD,..,2927.81005859375,5182.47998046875,5172.14013671875,5217.259765625,5728.4599609375,5556.56005859375,5845.89990234375,5859.93017578125,6206.4599609375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Chile,CHL,..,40778.0703125,45699.8203125,45697.4296875,45514.4296875,44534.1015625,45017.6484375,46463.05078125,47391.91015625,47811.23828125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,China,CHN,..,6501.06005859375,12479.0498046875,13689.419921875,14893.1904296875,16368.009765625,17722.9609375,18927.8203125,20246.580078125,21630.080078125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Colombia,COL,..,23230.80078125,25885.240234375,26032.779296875,25211.30078125,25613.060546875,26479.69921875,26863.869140625,27182.7109375,28119.349609375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Comoros,COM,..,5263.81005859375,5001.3701171875,4898.6298828125,4842.0400390625,4801.509765625,4773.35986328125,4804.509765625,4822.169921875,4883.85009765625,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,"Congo, Dem. Rep.",ZAR,..,1492.77001953125,1645.59997558594,1695.46997070313,1691.22998046875,1755.68005371094,1819.53002929688,1890.78002929688,1988.7900390625,2090.23999023438,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,"Congo, Rep.",COG,..,12490.7001953125,12985,13242.2802734375,13763.2001953125,14518.76953125,14623.4501953125,14793,14940.01953125,15452.330078125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Costa Rica,CRI,..,24678.5703125,27285.640625,27694.609375,27760.3203125,28234.990234375,28968.310546875,29823.41015625,30464.060546875,30870.919921875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Cote d'Ivoire,CIV,..,7892.7001953125,7201.72021484375,7215.5,7320,7321.759765625,6810.97021484375,7271.66015625,7697.7900390625,8124.08984375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Croatia,HRV,..,40810.48046875,52859.23046875,53386.94140625,50354.69921875,51337.390625,52747.109375,53624.6796875,54253.69921875,53601.73828125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Cuba,CUB,..,27900.830078125,38805.5,39708.5390625,39073.421875,40099.87890625,41266.91015625,42226.94921875,43034.859375,43992.3203125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Cyprus,CYP,..,47226.359375,48373.76953125,49199.80078125,48380.05078125,48381.8203125,49205.03125,49585.12109375,48292.58984375,45834.8203125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Czech Republic,CZE,..,42330.05859375,56025.96875,57045.25,55270.83984375,56924.71875,57443.9296875,56457.51953125,55176.26953125,55939.75,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Denmark,DNK,..,79523.2265625,86004.328125,84109.4765625,81856.9765625,85043.296875,85986.0703125,86090.59375,86610.2265625,87166.90625,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Dominican Republic,DOM,..,20340.310546875,24863.5390625,25238.400390625,25824.529296875,26618.880859375,28055.640625,28666.609375,29444.05078125,30508.939453125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Ecuador,ECU,..,17874.76953125,19297.55078125,20624.740234375,20514.9296875,20218.099609375,21111.23046875,21653.900390625,22016.5,22493.330078125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,"Egypt, Arab Rep.",EGY,..,28815,31926.740234375,33308.44921875,34309.5703125,35089.19921875,36081.69140625,36351.7109375,36529.30859375,36556.5390625,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,El Salvador,SLV,..,18038.83984375,19761.669921875,19461.080078125,18739.9609375,18518.869140625,18517.890625,18428.490234375,18368.939453125,18404.509765625,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Equatorial Guinea,GNQ,..,25200.619140625,75917.921875,82570.9921875,73836.65625,70518.828125,71722.9375,71583.109375,66079.8671875,63220.80078125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Eritrea,ERI,..,3580.77001953125,2816,2450.18994140625,2454.82006835938,2425.52001953125,2545.69995117188,2635.01000976563,2584.43994140625,2553.8798828125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Estonia,EST,..,35154.73828125,51613,49470.359375,46992.01171875,50435.08984375,51918.0390625,53160.2890625,52902.328125,53117.6484375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Ethiopia,ETH,..,1518.71997070313,1952.43005371094,2094.419921875,2203.77001953125,2400.92993164063,2580.01000976563,2716.5400390625,2874.0400390625,3007.9599609375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Fiji,FJI,..,19984.9609375,21445.509765625,21449.599609375,20897.119140625,20647.76953125,20829.849609375,21084.509765625,21455.55078125,22002.009765625,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Finland,FIN,..,72248.2734375,84494.9765625,83357.046875,78627.7421875,81797.6328125,83067.4296875,82098.953125,81617.0234375,82024.6328125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,France,FRA,..,87198.09375,90416.0234375,89106.8671875,87036.28125,88318.6171875,89787.7734375,89691.4765625,90139.1015625,89700.703125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Gabon,GAB,..,61411.80078125,60083.4609375,58974.76953125,55695.609375,56956.5,59187.23046875,60697.5390625,62467.62109375,63381.53125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,"Gambia, The",GMB,..,4001.73999023438,3906.57006835938,3996.05004882813,4119.60009765625,4247.759765625,3944.86010742188,4045.85009765625,4137.97998046875,4299.740234375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Georgia,GEO,..,6886.41015625,12623.740234375,13396.4501953125,12917.330078125,13640.2900390625,14374.23046875,15247.08984375,15683.73046875,16292.0703125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Germany,DEU,..,77949.1328125,83638.2578125,83526.21875,79250.5234375,81868.7265625,82778.09375,82989.5234375,83145.6015625,84050.2421875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Ghana,GHA,..,5715.33984375,6738.2900390625,7196.77001953125,7108.5,7700.72998046875,8545.76953125,8963.75,9179.4296875,9398.830078125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Greece,GRC,..,60798.5703125,75948.8515625,75186.0625,73630.4765625,72158.109375,72055.9765625,73069.8828125,73235.9296875,72823.7578125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Guatemala,GTM,..,18149.4296875,18453.439453125,18516.490234375,18047.5,18050.23046875,18267.759765625,17966.640625,18045.01953125,18030.150390625,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Guinea,GIN,..,2930.57006835938,3039.19995117188,3096.59008789063,2975.32006835938,2937.57006835938,2965.22998046875,2990.830078125,2975.5,2961.35009765625,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Guinea-Bissau,GNB,..,3356.8701171875,3097.919921875,3111.57006835938,3115.6201171875,3136.53002929688,3211.919921875,3084.18994140625,3005.90991210938,3001.2900390625,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Guyana,GUY,..,14690.76953125,15179.740234375,15539.330078125,15871.8798828125,16378.7900390625,17013.490234375,17572.599609375,18177.23046875,18515.08984375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Haiti,HTI,..,4997.14013671875,4295.91015625,4242.75,4261,3967.17993164063,4034.97998046875,4066.5,4135.009765625,4192.22021484375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Honduras,HND,..,9541.3701171875,11707.3603515625,11834.51953125,11192.4501953125,11414.599609375,11439.1396484375,11473.240234375,11398.490234375,11394.0703125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,"Hong Kong SAR, China",HKG,..,69458.890625,90259.71875,91453.1015625,89939.046875,95835.2265625,98880.0703125,99715.3828125,102129.6015625,104616.296875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Hungary,HUN,..,46344.08984375,58136.859375,59312.0703125,56602.01171875,57448.58984375,57721.3515625,55851.8203125,56081.0703125,56301.359375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Iceland,ISL,..,59103.8984375,73171.2265625,74040.546875,72418.7890625,68647.6015625,69664.9765625,68720.703125,69799.671875,70670.90625,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,India,IND,..,6983.7900390625,10036.6796875,10455.2099609375,11315.33984375,12419.8701171875,13160.919921875,13715.91015625,14139.5,14681.1298828125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Indonesia,IDN,..,12643.3896484375,16479.140625,17102.970703125,17489.2109375,18162.890625,18920.51953125,19666.099609375,20489.669921875,21182.619140625,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,"Iran, Islamic Rep.",IRN,..,42065.26171875,47728.87890625,49566.62890625,51137.859375,53875.4609375,54215.390625,54598.359375,50387.23046875,50217.37109375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Iraq,IRQ,..,62246.359375,56480.96875,57505.58984375,58999.30078125,60937.73046875,64460.421875,67692.40625,67599.296875,64320.73046875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Ireland,IRL,..,89865.453125,103007,101819.1015625,102557.8984375,104385.5,107231.1015625,106816.703125,102881.296875,103879.8984375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Isle of Man,IMY,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Israel,ISR,..,74973.40625,76350.9765625,76237.15625,76052.9765625,77496.8828125,78858.296875,73708.7265625,75368.1875,76833.859375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Italy,ITA,..,94926.3671875,92028.09375,90292.8203125,86973.046875,89103.453125,89332.8828125,87602.171875,87157.0078125,87013.046875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Jamaica,JAM,..,21011.669921875,21130.51953125,21053.509765625,20745.69921875,20855,21093.009765625,21109.720703125,21418.029296875,20895.94921875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Japan,JPN,..,64017.28125,70462.34375,69906.671875,66908.828125,69833.890625,70293.1484375,71429.3125,71897.5703125,72523.1796875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Jordan,JOR,..,35288.76953125,45053.6796875,45719.62109375,44721.05078125,43849.3515625,43433.05859375,42825.859375,42075.640625,41084.62109375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Kazakhstan,KAZ,..,22410.9609375,37586.73046875,37898.12109375,37822.578125,39726.8984375,41981.7890625,43533.51953125,45617.58984375,46768.8203125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Kenya,KEN,..,5275.6298828125,5993.72998046875,5893.740234375,5861.64990234375,6001.4599609375,6062.7900390625,6131.2900390625,6209.259765625,6335.97998046875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,"Korea, Dem. People’s Rep.",PRK,..,2045.15002441406,2992.92993164063,3117.92993164063,3120.57006835938,3337.8701171875,3569.82006835938,3723.51000976563,3893.93994140625,4067.44995117188,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,"Korea, Rep.",KOR,..,46038.3515625,58845.73828125,60180.83984375,60742.171875,63788.6015625,64952.58984375,65261.8515625,66294.9609375,68415.7578125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Kosovo,KSV,..,..,..,..,..,..,..,..,..,..,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Kuwait,KWT,..,162123.5,206132.203125,200920,175611.40625,163251.203125,168327.5,170499.59375,162464.59375,158302.296875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Kyrgyz Republic,KGZ,..,5256.990234375,6351.419921875,6762.7099609375,6851.77001953125,6719.97021484375,6990.43017578125,6859.18994140625,7448.4599609375,7610.43017578125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Lao PDR,LAO,..,5252.64013671875,7010.22021484375,7335.759765625,7652.43017578125,8065.97998046875,8465.3095703125,8902.01953125,9367.009765625,9803.849609375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Latvia,LVA,..,29076.419921875,47073.62890625,45332.62890625,43031.37890625,45426.66015625,46960.58984375,47940.4609375,48250.640625,48646.76953125,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Lebanon,LBN,..,42774.390625,42275.76953125,44163.0703125,46861.55078125,48689.01171875,47222.48046875,45600.12109375,43529.390625,42497.58984375,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Lesotho,LSO,..,5149.7099609375,6561.490234375,6820.68994140625,7245.2099609375,7588.02978515625,7869.990234375,7883.81005859375,7892.169921875,8256.5498046875,..,..
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,Liberia,LBR,..,1443.9599609375,1704.64001464844,1794.89001464844,1947.96997070313,2061.40991210938,2174.01000976563,2321.90991210938,2509.7900390625,2500.10009765625,..,..
